Tweet ID,Fecha de Publicación,Tweet Texto,Comentario,Comentario Limpio,Tweet Texto Limpio,Tema Principal,Tema Secundario,Rating_comentario,Rating_post,Categoria_comentario,Categoria_post
1812898373692785101,2024-07-15,Cartageneros: este gobierno Distrital está comprometido en la lucha contra la violencia de género en la ciudad. ,"Por favor no duden en acudir, hay un grupo interdisciplinar conformado por",favor no duden acudir hay grupo interdisciplinar conformado,Cartageneros gobierno Distrital está comprometido lucha contra violencia género ciudad,Lucha contra violencia de genero,Atención a victimas,1,4,Muy negativo,Positivo
1812898373692785101,2024-07-15,Cartageneros: este gobierno Distrital está comprometido en la lucha contra la violencia de género en la ciudad. ,Cartageneros: este politiquero los trata como un esclavista mientras él pasea con la familia por Miami.,cartageneros politiquero trata como esclavista mientras él pasea familia miami,Cartageneros gobierno Distrital está comprometido lucha contra violencia género ciudad,Lucha contra violencia de genero,Atención a victimas,1,4,Muy negativo,Positivo
1812898373692785101,2024-07-15,Cartageneros: este gobierno Distrital está comprometido en la lucha contra la violencia de género en la ciudad. ,"Bulto de sal , Como le fue en el estadio ayer en Miami",bulto sal como le fue estadio ayer miami,Cartageneros gobierno Distrital está comprometido lucha contra violencia género ciudad,Lucha contra violencia de genero,Atención a victimas,5,4,Muy positivo,Positivo
1812898373692785101,2024-07-15,Cartageneros: este gobierno Distrital está comprometido en la lucha contra la violencia de género en la ciudad. ,Hahahaahahahahahah comprometido con pasear a la familia con la plata del erario público.,hahahaahahahahahah comprometido pasear a familia plata erario público,Cartageneros gobierno Distrital está comprometido lucha contra violencia género ciudad,Lucha contra violencia de genero,Atención a victimas,1,4,Muy negativo,Positivo
1812898373692785101,2024-07-15,Cartageneros: este gobierno Distrital está comprometido en la lucha contra la violencia de género en la ciudad. ,Esto continuará cuando sea el mundial de fútbol ?,esto continuará cuando sea mundial fútbol,Cartageneros gobierno Distrital está comprometido lucha contra violencia género ciudad,Lucha contra violencia de genero,Atención a victimas,3,4,Neutral,Positivo
1812898373692785101,2024-07-15,Cartageneros: este gobierno Distrital está comprometido en la lucha contra la violencia de género en la ciudad. ,Desde Miami sabroso,desde miami sabroso,Cartageneros gobierno Distrital está comprometido lucha contra violencia género ciudad,Lucha contra violencia de genero,Atención a victimas,5,4,Muy positivo,Positivo
1812898373692785101,2024-07-15,Cartageneros: este gobierno Distrital está comprometido en la lucha contra la violencia de género en la ciudad. ,Esté HP rechazo el día cívico para cartagena pero el si lo tomo.,esté hp rechazo día cívico cartagena pero si lo tomo,Cartageneros gobierno Distrital está comprometido lucha contra violencia género ciudad,Lucha contra violencia de genero,Atención a victimas,1,4,Muy negativo,Positivo
1812898373692785101,2024-07-15,Cartageneros: este gobierno Distrital está comprometido en la lucha contra la violencia de género en la ciudad. ,Bien por el pueblo de cartagena que eligió está clase de personajes.,bien pueblo cartagena que eligió está clase personajes,Cartageneros gobierno Distrital está comprometido lucha contra violencia género ciudad,Lucha contra violencia de genero,Atención a victimas,4,4,Positivo,Positivo
1812898373692785101,2024-07-15,Cartageneros: este gobierno Distrital está comprometido en la lucha contra la violencia de género en la ciudad. ,Sin vergüenza.. le costo dar el dia civico a la gente; pero se fue a pasear en familia.,sin vergüenza le costo dar dia civico a gente pero fue a pasear familia,Cartageneros gobierno Distrital está comprometido lucha contra violencia género ciudad,Lucha contra violencia de genero,Atención a victimas,1,4,Muy negativo,Positivo
1812898373692785101,2024-07-15,Cartageneros: este gobierno Distrital está comprometido en la lucha contra la violencia de género en la ciudad. ,Cínico,cínico,Cartageneros gobierno Distrital está comprometido lucha contra violencia género ciudad,Lucha contra violencia de genero,Atención a victimas,1,4,Muy negativo,Positivo
1812898373692785101,2024-07-15,Cartageneros: este gobierno Distrital está comprometido en la lucha contra la violencia de género en la ciudad. ,Comprometido con pasear por Miami con la plata de los cartageneros. Zángano infeliz.,comprometido pasear miami plata cartageneros zángano infeliz,Cartageneros gobierno Distrital está comprometido lucha contra violencia género ciudad,Lucha contra violencia de genero,Atención a victimas,1,4,Muy negativo,Positivo
1812898373692785101,2024-07-15,Cartageneros: este gobierno Distrital está comprometido en la lucha contra la violencia de género en la ciudad. ,Ya estas en Colombia o todavía andas por las playas de Miami  con la plata de los cartageneros sinvergüenza!  hijo de puta!!,ya estas colombia todavía andas playas miami   plata cartageneros sinvergüenza   hijo puta,Cartageneros gobierno Distrital está comprometido lucha contra violencia género ciudad,Lucha contra violencia de genero,Atención a victimas,1,4,Muy negativo,Positivo
1812898373692785101,2024-07-15,Cartageneros: este gobierno Distrital está comprometido en la lucha contra la violencia de género en la ciudad. ,Payaso,payaso,Cartageneros gobierno Distrital está comprometido lucha contra violencia género ciudad,Lucha contra violencia de genero,Atención a victimas,4,4,Positivo,Positivo
1812898373692785101,2024-07-15,Cartageneros: este gobierno Distrital está comprometido en la lucha contra la violencia de género en la ciudad. ,Payaso te haces llamar amigo del pueblo...,payaso te haces llamar amigo pueblo,Cartageneros gobierno Distrital está comprometido lucha contra violencia género ciudad,Lucha contra violencia de genero,Atención a victimas,5,4,Muy positivo,Positivo
1812898373692785101,2024-07-15,Cartageneros: este gobierno Distrital está comprometido en la lucha contra la violencia de género en la ciudad. ,Rata hijueputa,rata hijueputa,Cartageneros gobierno Distrital está comprometido lucha contra violencia género ciudad,Lucha contra violencia de genero,Atención a victimas,3,4,Neutral,Positivo
1812898373692785101,2024-07-15,Cartageneros: este gobierno Distrital está comprometido en la lucha contra la violencia de género en la ciudad. ,Eres TODO UN HIJO DE PUTA,eres todo hijo puta,Cartageneros gobierno Distrital está comprometido lucha contra violencia género ciudad,Lucha contra violencia de genero,Atención a victimas,5,4,Muy positivo,Positivo
1812898373692785101,2024-07-15,Cartageneros: este gobierno Distrital está comprometido en la lucha contra la violencia de género en la ciudad. ,PUNTO!,punto,Cartageneros gobierno Distrital está comprometido lucha contra violencia género ciudad,Lucha contra violencia de genero,Atención a victimas,5,4,Muy positivo,Positivo
1812898373692785101,2024-07-15,Cartageneros: este gobierno Distrital está comprometido en la lucha contra la violencia de género en la ciudad. ,"La verdad es que ud está ahorita en estos momentos en Miami, no sólo saló a la Selección sino que se fue a pasear mientras manda a trabajar al ciudadano de a pie.",verdad que ud está ahorita estos momentos miami no sólo saló a selección sino que fue a pasear mientras manda a trabajar ciudadano a pie,Cartageneros gobierno Distrital está comprometido lucha contra violencia género ciudad,Lucha contra violencia de genero,Atención a victimas,1,4,Muy negativo,Positivo
1812898373692785101,2024-07-15,Cartageneros: este gobierno Distrital está comprometido en la lucha contra la violencia de género en la ciudad. ,Alcalde usted sabe que solo el 13% de las cámaras de seguridad están funcionamiento en su ciudad?,alcalde usted sabe que solo  cámaras seguridad están funcionamiento su ciudad,Cartageneros gobierno Distrital está comprometido lucha contra violencia género ciudad,Lucha contra violencia de genero,Atención a victimas,1,4,Muy negativo,Positivo
1812898373692785101,2024-07-15,Cartageneros: este gobierno Distrital está comprometido en la lucha contra la violencia de género en la ciudad. ,Malparido cínico hijo de puta,malparido cínico hijo puta,Cartageneros gobierno Distrital está comprometido lucha contra violencia género ciudad,Lucha contra violencia de genero,Atención a victimas,1,4,Muy negativo,Positivo
1812898373692785101,2024-07-15,Cartageneros: este gobierno Distrital está comprometido en la lucha contra la violencia de género en la ciudad. ,"Jajajajaja y el hp trinando desde Miami, no hay derecho.",jajajajaja hp trinando desde miami no hay derecho,Cartageneros gobierno Distrital está comprometido lucha contra violencia género ciudad,Lucha contra violencia de genero,Atención a victimas,1,4,Muy negativo,Positivo
1812898373692785101,2024-07-15,Cartageneros: este gobierno Distrital está comprometido en la lucha contra la violencia de género en la ciudad. ,Cartageneros ustedes viven es la esclavitud con este alcalde el solo es el único que se puede dar el lujo de acogerse el día cívico,cartageneros ustedes viven esclavitud alcalde solo único que puede dar lujo acogerse día cívico,Cartageneros gobierno Distrital está comprometido lucha contra violencia género ciudad,Lucha contra violencia de genero,Atención a victimas,1,4,Muy negativo,Positivo
1813431961685197095,2024-07-16,"Esta es una extraordinaria noticia. Esta noche comenzó en firme la recuperación y rehabilitación de todas las estaciones de 
@TranscaribeSITM
. Primera vez el la historia del Sistema que se hace una intervención de este tipo. ",El Plan de Salvamento es una realidad.,plan salvamento realidad,extraordinaria noticia noche comenzó firme recuperación rehabilitación todas estaciones  TranscaribeSITM  Primera vez historia Sistema que hace intervención tipo,Movilidad,Transcaribe,5,5,Muy positivo,Muy positivo
1813431961685197095,2024-07-16,"Esta es una extraordinaria noticia. Esta noche comenzó en firme la recuperación y rehabilitación de todas las estaciones de 
@TranscaribeSITM
. Primera vez el la historia del Sistema que se hace una intervención de este tipo. ","Ojalá reactiven las pantallas,para llevar los tiempos",ojalá reactiven pantallas llevar tiempos,extraordinaria noticia noche comenzó firme recuperación rehabilitación todas estaciones  TranscaribeSITM  Primera vez historia Sistema que hace intervención tipo,Movilidad,Transcaribe,4,5,Positivo,Muy positivo
1813431961685197095,2024-07-16,"Esta es una extraordinaria noticia. Esta noche comenzó en firme la recuperación y rehabilitación de todas las estaciones de 
@TranscaribeSITM
. Primera vez el la historia del Sistema que se hace una intervención de este tipo. ","Creo que nuestra ciudad debe cuidar entre todos lo que tenemos, ejemplos de que pone. Al día las cosas y los vándalos acaban con ellas. Ejemplos malla del mercado de bazurto, luces murallas, alcantarillas y nadie ve nada. Unidos para cuidar lo nuestro y acabar con los vándalos.",creo que nuestra ciudad debe cuidar entre todos lo que tenemos ejemplos que pone día cosas vándalos acaban ellas ejemplos malla mercado bazurto luces murallas alcantarillas nadie ve nada unidos cuidar lo nuestro acabar vándalos,extraordinaria noticia noche comenzó firme recuperación rehabilitación todas estaciones  TranscaribeSITM  Primera vez historia Sistema que hace intervención tipo,Movilidad,Transcaribe,1,5,Muy negativo,Muy positivo
1813431961685197095,2024-07-16,"Esta es una extraordinaria noticia. Esta noche comenzó en firme la recuperación y rehabilitación de todas las estaciones de 
@TranscaribeSITM
. Primera vez el la historia del Sistema que se hace una intervención de este tipo. ","Hace mucho, pero mucho tiempo esas estaciones necesitaban mantenimiento, debe ser constante esa actividad de limpieza.",hace mucho pero mucho tiempo esas estaciones necesitaban mantenimiento debe ser constante esa actividad limpieza,extraordinaria noticia noche comenzó firme recuperación rehabilitación todas estaciones  TranscaribeSITM  Primera vez historia Sistema que hace intervención tipo,Movilidad,Transcaribe,4,5,Positivo,Muy positivo
1813431961685197095,2024-07-16,"Esta es una extraordinaria noticia. Esta noche comenzó en firme la recuperación y rehabilitación de todas las estaciones de 
@TranscaribeSITM
. Primera vez el la historia del Sistema que se hace una intervención de este tipo. ",Es que nunca las terminaron . Ya estaba pagas,que nunca terminaron ya estaba pagas,extraordinaria noticia noche comenzó firme recuperación rehabilitación todas estaciones  TranscaribeSITM  Primera vez historia Sistema que hace intervención tipo,Movilidad,Transcaribe,1,5,Muy negativo,Muy positivo
1813431961685197095,2024-07-16,"Esta es una extraordinaria noticia. Esta noche comenzó en firme la recuperación y rehabilitación de todas las estaciones de 
@TranscaribeSITM
. Primera vez el la historia del Sistema que se hace una intervención de este tipo. ","Excelente noticia a hice una solicitud formal, espero hayan tenido en cuenta porque no es nada que no se pueda el cambio de nombre de la estación Delicias por Toril. En verdad que deprimente ver las estaciones. Chévere me encantó",excelente noticia a hice solicitud formal espero hayan tenido cuenta porque no nada que no pueda cambio nombre estación delicias toril verdad que deprimente ver estaciones chévere me encantó,extraordinaria noticia noche comenzó firme recuperación rehabilitación todas estaciones  TranscaribeSITM  Primera vez historia Sistema que hace intervención tipo,Movilidad,Transcaribe,5,5,Muy positivo,Muy positivo
1813431961685197095,2024-07-16,"Esta es una extraordinaria noticia. Esta noche comenzó en firme la recuperación y rehabilitación de todas las estaciones de 
@TranscaribeSITM
. Primera vez el la historia del Sistema que se hace una intervención de este tipo. ","Este sistema es privado, cierto? Pero lo mantienen los dineros públicos? No?",sistema privado cierto pero lo mantienen dineros públicos no,extraordinaria noticia noche comenzó firme recuperación rehabilitación todas estaciones  TranscaribeSITM  Primera vez historia Sistema que hace intervención tipo,Movilidad,Transcaribe,1,5,Muy negativo,Muy positivo
1813431961685197095,2024-07-16,"Esta es una extraordinaria noticia. Esta noche comenzó en firme la recuperación y rehabilitación de todas las estaciones de 
@TranscaribeSITM
. Primera vez el la historia del Sistema que se hace una intervención de este tipo. ","Para cuando la intervención de la ruta A107 que no está realizando el recorrido completo; no cubre los tres últimos paraderos; exponniendo a los usuarios a la inseguridad del sector, a  un atraco a largas caminatas hasta sus hogares y desde estos hasta donde llega el alimentador.",cuando intervención ruta a que no está realizando recorrido completo no cubre tres últimos paraderos exponniendo a usuarios a inseguridad sector a   atraco a largas caminatas hasta sus hogares desde estos hasta donde llega alimentador,extraordinaria noticia noche comenzó firme recuperación rehabilitación todas estaciones  TranscaribeSITM  Primera vez historia Sistema que hace intervención tipo,Movilidad,Transcaribe,1,5,Muy negativo,Muy positivo
1813431961685197095,2024-07-16,"Esta es una extraordinaria noticia. Esta noche comenzó en firme la recuperación y rehabilitación de todas las estaciones de 
@TranscaribeSITM
. Primera vez el la historia del Sistema que se hace una intervención de este tipo. ","Por fin alcalde, gracias ...... pero necesitamos con urgencia HACER PARADEROS DIGNOS... las rutas pretroncales no cuentan con paraderos dignos y la gente a sol, sereno, agua, polvo, por no decir mas!!",fin alcalde gracias pero necesitamos urgencia hacer paraderos dignos rutas pretroncales no cuentan paraderos dignos gente a sol sereno agua polvo no decir mas,extraordinaria noticia noche comenzó firme recuperación rehabilitación todas estaciones  TranscaribeSITM  Primera vez historia Sistema que hace intervención tipo,Movilidad,Transcaribe,1,5,Muy negativo,Muy positivo
1813431961685197095,2024-07-16,"Esta es una extraordinaria noticia. Esta noche comenzó en firme la recuperación y rehabilitación de todas las estaciones de 
@TranscaribeSITM
. Primera vez el la historia del Sistema que se hace una intervención de este tipo. ","Excelente recuperación, pero y después que? tenemos indigentes dedicados a robar el mobiliario urbano, acabaron la estación las delicias, la pedro Heredia sin tapas de registros, arreglar para que desbalijen? cuando el tate quieto para las chatarrerías que patrocinan estos robos? y cuando mejoraran los paraderos de los barrios, algunos ni tienen señales y los que las tienen están vandalizadas.",excelente recuperación pero después que tenemos indigentes dedicados a robar mobiliario urbano acabaron estación delicias pedro heredia sin tapas registros arreglar que desbalijen cuando tate quieto chatarrerías que patrocinan estos robos cuando mejoraran paraderos barrios algunos ni tienen señales que tienen están vandalizadas,extraordinaria noticia noche comenzó firme recuperación rehabilitación todas estaciones  TranscaribeSITM  Primera vez historia Sistema que hace intervención tipo,Movilidad,Transcaribe,1,5,Muy negativo,Muy positivo
1813431961685197095,2024-07-16,"Esta es una extraordinaria noticia. Esta noche comenzó en firme la recuperación y rehabilitación de todas las estaciones de 
@TranscaribeSITM
. Primera vez el la historia del Sistema que se hace una intervención de este tipo. ",Invertir en las estaciones de Transca. pero seguiremos con el pésimo servicio. Esto no ayuda al ciudadano de a pie sino a darle contratos a los más ricos. ¡Que tristeza!,invertir estaciones transca pero seguiremos pésimo servicio esto no ayuda ciudadano a pie sino a darle contratos a más ricos que tristeza,extraordinaria noticia noche comenzó firme recuperación rehabilitación todas estaciones  TranscaribeSITM  Primera vez historia Sistema que hace intervención tipo,Movilidad,Transcaribe,1,5,Muy negativo,Muy positivo
1813431961685197095,2024-07-16,"Esta es una extraordinaria noticia. Esta noche comenzó en firme la recuperación y rehabilitación de todas las estaciones de 
@TranscaribeSITM
. Primera vez el la historia del Sistema que se hace una intervención de este tipo. ","Malo el servicio de Transcaribe, pq priorizan el negocio no el servicio, es tan difícil entender que no se puede hacer dinero con un servicio que DEBE  llevarse a toda la población? El capitalismo no está diseñado para eso, para eso es la función social del Estado.",malo servicio transcaribe pq priorizan negocio no servicio tan difícil entender que no puede hacer dinero servicio que debe   llevarse a toda población capitalismo no está diseñado eso eso función social estado,extraordinaria noticia noche comenzó firme recuperación rehabilitación todas estaciones  TranscaribeSITM  Primera vez historia Sistema que hace intervención tipo,Movilidad,Transcaribe,1,5,Muy negativo,Muy positivo
1813431961685197095,2024-07-16,"Esta es una extraordinaria noticia. Esta noche comenzó en firme la recuperación y rehabilitación de todas las estaciones de 
@TranscaribeSITM
. Primera vez el la historia del Sistema que se hace una intervención de este tipo. ","Excelente gestión y trabajo alcalde, el único lunar en su administración sigue siendo el",excelente gestión trabajo alcalde único lunar su administración sigue siendo,extraordinaria noticia noche comenzó firme recuperación rehabilitación todas estaciones  TranscaribeSITM  Primera vez historia Sistema que hace intervención tipo,Movilidad,Transcaribe,5,5,Muy positivo,Muy positivo
1813431961685197095,2024-07-16,"Esta es una extraordinaria noticia. Esta noche comenzó en firme la recuperación y rehabilitación de todas las estaciones de 
@TranscaribeSITM
. Primera vez el la historia del Sistema que se hace una intervención de este tipo. ","En este gobierno no están dando soluciones de fondo, solo colocando parches.  Se nota a kilómetros que lo más importante es darle de comer a los contratistas y hacer populismo.",gobierno no están dando soluciones fondo solo colocando parches   nota a kilómetros que lo más importante darle comer a contratistas hacer populismo,extraordinaria noticia noche comenzó firme recuperación rehabilitación todas estaciones  TranscaribeSITM  Primera vez historia Sistema que hace intervención tipo,Movilidad,Transcaribe,1,5,Muy negativo,Muy positivo
1813231644456665589,2024-07-16,"Alexy Hernández, la cantautora de 'Viva Colombia, Viva Falcao', ya se encuentra en Bogotá en compañía del maestro Edgar Avilán de 
@Ipcc_Cartagena
, quien la orienta musicalmente para la presentación de 
@FALCAO
 con 
@MillosFCoficial
 esta noche en el Campín. ",Éxitos para Alexy,éxitos alexy,Alexy Hernández cantautora Viva Colombia Viva Falcao ya encuentra Bogotá compañía maestro Edgar Avilán  IpccCartagena  quien orienta musicalmente presentación  FALCAO    MillosFCoficial   noche Campín,Ayuda social,Alexy Hernandez,5,5,Muy positivo,Muy positivo
1813231644456665589,2024-07-16,"Alexy Hernández, la cantautora de 'Viva Colombia, Viva Falcao', ya se encuentra en Bogotá en compañía del maestro Edgar Avilán de 
@Ipcc_Cartagena
, quien la orienta musicalmente para la presentación de 
@FALCAO
 con 
@MillosFCoficial
 esta noche en el Campín. ","Oportunidades como estas en este momento de la vida, son de gran bendición para personas como Alexy.  Alcalde a usted han de triplicarse las bendiciones. Gracias Alcalde no solo por el apoyo musical, ante todo por mejorar la calidad de vida de Alexy y su madre.",oportunidades como estas momento vida gran bendición personas como alexy   alcalde a usted han triplicarse bendiciones gracias alcalde no solo apoyo musical ante todo mejorar calidad vida alexy su madre,Alexy Hernández cantautora Viva Colombia Viva Falcao ya encuentra Bogotá compañía maestro Edgar Avilán  IpccCartagena  quien orienta musicalmente presentación  FALCAO    MillosFCoficial   noche Campín,Ayuda social,Alexy Hernandez,5,5,Muy positivo,Muy positivo
1813231644456665589,2024-07-16,"Alexy Hernández, la cantautora de 'Viva Colombia, Viva Falcao', ya se encuentra en Bogotá en compañía del maestro Edgar Avilán de 
@Ipcc_Cartagena
, quien la orienta musicalmente para la presentación de 
@FALCAO
 con 
@MillosFCoficial
 esta noche en el Campín. ",Ojalá ya le hayan hecho registro de autor de su canción,ojalá ya le hayan hecho registro autor su canción,Alexy Hernández cantautora Viva Colombia Viva Falcao ya encuentra Bogotá compañía maestro Edgar Avilán  IpccCartagena  quien orienta musicalmente presentación  FALCAO    MillosFCoficial   noche Campín,Ayuda social,Alexy Hernandez,1,5,Muy negativo,Muy positivo
1813231644456665589,2024-07-16,"Alexy Hernández, la cantautora de 'Viva Colombia, Viva Falcao', ya se encuentra en Bogotá en compañía del maestro Edgar Avilán de 
@Ipcc_Cartagena
, quien la orienta musicalmente para la presentación de 
@FALCAO
 con 
@MillosFCoficial
 esta noche en el Campín. ",Que bien por ella y buen gesto Alcalde por apoyarla.,que bien ella buen gesto alcalde apoyarla,Alexy Hernández cantautora Viva Colombia Viva Falcao ya encuentra Bogotá compañía maestro Edgar Avilán  IpccCartagena  quien orienta musicalmente presentación  FALCAO    MillosFCoficial   noche Campín,Ayuda social,Alexy Hernandez,4,5,Positivo,Muy positivo
1813231644456665589,2024-07-16,"Alexy Hernández, la cantautora de 'Viva Colombia, Viva Falcao', ya se encuentra en Bogotá en compañía del maestro Edgar Avilán de 
@Ipcc_Cartagena
, quien la orienta musicalmente para la presentación de 
@FALCAO
 con 
@MillosFCoficial
 esta noche en el Campín. ",La quiero mucho doña Alexy. Disfrutese su sueño al máximo,quiero mucho doña alexy disfrutese su sueño máximo,Alexy Hernández cantautora Viva Colombia Viva Falcao ya encuentra Bogotá compañía maestro Edgar Avilán  IpccCartagena  quien orienta musicalmente presentación  FALCAO    MillosFCoficial   noche Campín,Ayuda social,Alexy Hernandez,5,5,Muy positivo,Muy positivo
1813231644456665589,2024-07-16,"Alexy Hernández, la cantautora de 'Viva Colombia, Viva Falcao', ya se encuentra en Bogotá en compañía del maestro Edgar Avilán de 
@Ipcc_Cartagena
, quien la orienta musicalmente para la presentación de 
@FALCAO
 con 
@MillosFCoficial
 esta noche en el Campín. ",Esa es buena alcalde GRACIAS!!!,esa buena alcalde gracias,Alexy Hernández cantautora Viva Colombia Viva Falcao ya encuentra Bogotá compañía maestro Edgar Avilán  IpccCartagena  quien orienta musicalmente presentación  FALCAO    MillosFCoficial   noche Campín,Ayuda social,Alexy Hernandez,5,5,Muy positivo,Muy positivo
1813231644456665589,2024-07-16,"Alexy Hernández, la cantautora de 'Viva Colombia, Viva Falcao', ya se encuentra en Bogotá en compañía del maestro Edgar Avilán de 
@Ipcc_Cartagena
, quien la orienta musicalmente para la presentación de 
@FALCAO
 con 
@MillosFCoficial
 esta noche en el Campín. ","Alcalde, Ud va a asistir! O sigue de día cívico en Miami",alcalde ud va a asistir sigue día cívico miami,Alexy Hernández cantautora Viva Colombia Viva Falcao ya encuentra Bogotá compañía maestro Edgar Avilán  IpccCartagena  quien orienta musicalmente presentación  FALCAO    MillosFCoficial   noche Campín,Ayuda social,Alexy Hernandez,5,5,Muy positivo,Muy positivo
1813231644456665589,2024-07-16,"Alexy Hernández, la cantautora de 'Viva Colombia, Viva Falcao', ya se encuentra en Bogotá en compañía del maestro Edgar Avilán de 
@Ipcc_Cartagena
, quien la orienta musicalmente para la presentación de 
@FALCAO
 con 
@MillosFCoficial
 esta noche en el Campín. ","Póngale algo azul, de negro nada.",póngale algo azul negro nada,Alexy Hernández cantautora Viva Colombia Viva Falcao ya encuentra Bogotá compañía maestro Edgar Avilán  IpccCartagena  quien orienta musicalmente presentación  FALCAO    MillosFCoficial   noche Campín,Ayuda social,Alexy Hernandez,1,5,Muy negativo,Muy positivo
1813231644456665589,2024-07-16,"Alexy Hernández, la cantautora de 'Viva Colombia, Viva Falcao', ya se encuentra en Bogotá en compañía del maestro Edgar Avilán de 
@Ipcc_Cartagena
, quien la orienta musicalmente para la presentación de 
@FALCAO
 con 
@MillosFCoficial
 esta noche en el Campín. ",La verdad que Bonito sabemos que esto es meme por al canción  de viva Colombia y Falcao  pero que lindo que hagan esto realidad y que lindo por ella,verdad que bonito sabemos que esto meme canción   viva colombia falcao   pero que lindo que hagan esto realidad que lindo ella,Alexy Hernández cantautora Viva Colombia Viva Falcao ya encuentra Bogotá compañía maestro Edgar Avilán  IpccCartagena  quien orienta musicalmente presentación  FALCAO    MillosFCoficial   noche Campín,Ayuda social,Alexy Hernandez,1,5,Muy negativo,Muy positivo
1813231644456665589,2024-07-16,"Alexy Hernández, la cantautora de 'Viva Colombia, Viva Falcao', ya se encuentra en Bogotá en compañía del maestro Edgar Avilán de 
@Ipcc_Cartagena
, quien la orienta musicalmente para la presentación de 
@FALCAO
 con 
@MillosFCoficial
 esta noche en el Campín. ",Bella.,bella,Alexy Hernández cantautora Viva Colombia Viva Falcao ya encuentra Bogotá compañía maestro Edgar Avilán  IpccCartagena  quien orienta musicalmente presentación  FALCAO    MillosFCoficial   noche Campín,Ayuda social,Alexy Hernandez,5,5,Muy positivo,Muy positivo
1813231644456665589,2024-07-16,"Alexy Hernández, la cantautora de 'Viva Colombia, Viva Falcao', ya se encuentra en Bogotá en compañía del maestro Edgar Avilán de 
@Ipcc_Cartagena
, quien la orienta musicalmente para la presentación de 
@FALCAO
 con 
@MillosFCoficial
 esta noche en el Campín. ",Y? Trabaje vago,trabaje vago,Alexy Hernández cantautora Viva Colombia Viva Falcao ya encuentra Bogotá compañía maestro Edgar Avilán  IpccCartagena  quien orienta musicalmente presentación  FALCAO    MillosFCoficial   noche Campín,Ayuda social,Alexy Hernandez,3,5,Neutral,Muy positivo
1813231644456665589,2024-07-16,"Alexy Hernández, la cantautora de 'Viva Colombia, Viva Falcao', ya se encuentra en Bogotá en compañía del maestro Edgar Avilán de 
@Ipcc_Cartagena
, quien la orienta musicalmente para la presentación de 
@FALCAO
 con 
@MillosFCoficial
 esta noche en el Campín. ","Excelente iniciativa , felicidades",excelente iniciativa felicidades,Alexy Hernández cantautora Viva Colombia Viva Falcao ya encuentra Bogotá compañía maestro Edgar Avilán  IpccCartagena  quien orienta musicalmente presentación  FALCAO    MillosFCoficial   noche Campín,Ayuda social,Alexy Hernandez,5,5,Muy positivo,Muy positivo
1813231644456665589,2024-07-16,"Alexy Hernández, la cantautora de 'Viva Colombia, Viva Falcao', ya se encuentra en Bogotá en compañía del maestro Edgar Avilán de 
@Ipcc_Cartagena
, quien la orienta musicalmente para la presentación de 
@FALCAO
 con 
@MillosFCoficial
 esta noche en el Campín. ","Por la señora me parece genial lo que estan haciendo, esto va a generar un cambio radical para bien en su vida... pero va a dejar muchos memes",señora me parece genial lo que estan haciendo esto va a generar cambio radical bien su vida pero va a dejar muchos memes,Alexy Hernández cantautora Viva Colombia Viva Falcao ya encuentra Bogotá compañía maestro Edgar Avilán  IpccCartagena  quien orienta musicalmente presentación  FALCAO    MillosFCoficial   noche Campín,Ayuda social,Alexy Hernandez,4,5,Positivo,Muy positivo
1813231644456665589,2024-07-16,"Alexy Hernández, la cantautora de 'Viva Colombia, Viva Falcao', ya se encuentra en Bogotá en compañía del maestro Edgar Avilán de 
@Ipcc_Cartagena
, quien la orienta musicalmente para la presentación de 
@FALCAO
 con 
@MillosFCoficial
 esta noche en el Campín. ",Se puede ver la presentacion por YouTube en USA?,puede ver presentacion youtube usa,Alexy Hernández cantautora Viva Colombia Viva Falcao ya encuentra Bogotá compañía maestro Edgar Avilán  IpccCartagena  quien orienta musicalmente presentación  FALCAO    MillosFCoficial   noche Campín,Ayuda social,Alexy Hernandez,4,5,Positivo,Muy positivo
1813231644456665589,2024-07-16,"Alexy Hernández, la cantautora de 'Viva Colombia, Viva Falcao', ya se encuentra en Bogotá en compañía del maestro Edgar Avilán de 
@Ipcc_Cartagena
, quien la orienta musicalmente para la presentación de 
@FALCAO
 con 
@MillosFCoficial
 esta noche en el Campín. ",Bien alcalde!!!,bien alcalde,Alexy Hernández cantautora Viva Colombia Viva Falcao ya encuentra Bogotá compañía maestro Edgar Avilán  IpccCartagena  quien orienta musicalmente presentación  FALCAO    MillosFCoficial   noche Campín,Ayuda social,Alexy Hernandez,4,5,Positivo,Muy positivo
1813231644456665589,2024-07-16,"Alexy Hernández, la cantautora de 'Viva Colombia, Viva Falcao', ya se encuentra en Bogotá en compañía del maestro Edgar Avilán de 
@Ipcc_Cartagena
, quien la orienta musicalmente para la presentación de 
@FALCAO
 con 
@MillosFCoficial
 esta noche en el Campín. ",Yo no sé qué tal vaya a salir eso.,yo no sé qué tal vaya a salir eso,Alexy Hernández cantautora Viva Colombia Viva Falcao ya encuentra Bogotá compañía maestro Edgar Avilán  IpccCartagena  quien orienta musicalmente presentación  FALCAO    MillosFCoficial   noche Campín,Ayuda social,Alexy Hernandez,1,5,Muy negativo,Muy positivo
