Tweet ID,Fecha de Publicación,Tweet Texto,Comentario
1814057186357891290,2024-07-18,"Con este crédito de 1.5 billones respaldado por el 
@el_BID
 y el 
@BancoMundial
, podemos financiar: 1. El intercambiador víal de La Carolina, 2. El Intercambiador vial y los puentes de La Bomba El Amparo, 3. El puente de Ceballos, 4. Programas de Equidad de género y Mujer, 5. El Sistema Distrital del Cuidado, 6. Las Políticas públicas de Adulto Mayor, Juventudes y Habitantes de Calle, 7. Mitigación del cambio climático, sostenibilidad ambiental y desarrollo territorial al rededor del agua, y 8. Seguridad Humana y lucha frontal contra la trata de personas. ¡AVANZAMOS!
Hemos logrado el respaldo TOTAL (100%) de dos gigantes de la banca internacional, 
, para la financiación de iniciativas viales, medioambientales y sociales, radicadas en el Plan de Desarrollo, 
#Cartagena
 Ciudad de Derechos. 
https://eluniversal.com.co/politica/2024/07/18/dumek-aseguro-al-bid-en-el-credito-de-15-billones-que-estudia-el-concejo/…
https://
07/18/dumek-aseguro-al-bid-en-el-credito-de-15-billones-que-estudia-el-concejo/
…
El puente San José ternera alcalde
Ya está contratado.
Me encanta saber que mi ciudad va por buen camino, gracias alcalde Dumek Turbay por hacer todo lo posible por qué avancemos ",La Vía Perimetral de la Ciénaga de Tesca o la Virgen?...?
1814057186357891290,2024-07-18,"Con este crédito de 1.5 billones respaldado por el 
@el_BID
 y el 
@BancoMundial
, podemos financiar: 1. El intercambiador víal de La Carolina, 2. El Intercambiador vial y los puentes de La Bomba El Amparo, 3. El puente de Ceballos, 4. Programas de Equidad de género y Mujer, 5. El Sistema Distrital del Cuidado, 6. Las Políticas públicas de Adulto Mayor, Juventudes y Habitantes de Calle, 7. Mitigación del cambio climático, sostenibilidad ambiental y desarrollo territorial al rededor del agua, y 8. Seguridad Humana y lucha frontal contra la trata de personas. ¡AVANZAMOS!
Hemos logrado el respaldo TOTAL (100%) de dos gigantes de la banca internacional, 
, para la financiación de iniciativas viales, medioambientales y sociales, radicadas en el Plan de Desarrollo, 
#Cartagena
 Ciudad de Derechos. 
https://eluniversal.com.co/politica/2024/07/18/dumek-aseguro-al-bid-en-el-credito-de-15-billones-que-estudia-el-concejo/…
https://
07/18/dumek-aseguro-al-bid-en-el-credito-de-15-billones-que-estudia-el-concejo/
…
El puente San José ternera alcalde
Ya está contratado.
Me encanta saber que mi ciudad va por buen camino, gracias alcalde Dumek Turbay por hacer todo lo posible por qué avancemos ",Buena la iniciativa pero¿Estos créditos se lograrán pagar dentro de tus 4 años de gobierno? o dejarás la deuda para otros Alcaldes? Cómo recaudarás mas ingresos pagas pagar antes esos créditos?
1814057186357891290,2024-07-18,"Con este crédito de 1.5 billones respaldado por el 
@el_BID
 y el 
@BancoMundial
, podemos financiar: 1. El intercambiador víal de La Carolina, 2. El Intercambiador vial y los puentes de La Bomba El Amparo, 3. El puente de Ceballos, 4. Programas de Equidad de género y Mujer, 5. El Sistema Distrital del Cuidado, 6. Las Políticas públicas de Adulto Mayor, Juventudes y Habitantes de Calle, 7. Mitigación del cambio climático, sostenibilidad ambiental y desarrollo territorial al rededor del agua, y 8. Seguridad Humana y lucha frontal contra la trata de personas. ¡AVANZAMOS!
Hemos logrado el respaldo TOTAL (100%) de dos gigantes de la banca internacional, 
, para la financiación de iniciativas viales, medioambientales y sociales, radicadas en el Plan de Desarrollo, 
#Cartagena
 Ciudad de Derechos. 
https://eluniversal.com.co/politica/2024/07/18/dumek-aseguro-al-bid-en-el-credito-de-15-billones-que-estudia-el-concejo/…
https://
07/18/dumek-aseguro-al-bid-en-el-credito-de-15-billones-que-estudia-el-concejo/
…
El puente San José ternera alcalde
Ya está contratado.
Me encanta saber que mi ciudad va por buen camino, gracias alcalde Dumek Turbay por hacer todo lo posible por qué avancemos ","Buen día, la continuación de la vía perimetral no está contemplada en este gobierno ?"
1814057186357891290,2024-07-18,"Con este crédito de 1.5 billones respaldado por el 
@el_BID
 y el 
@BancoMundial
, podemos financiar: 1. El intercambiador víal de La Carolina, 2. El Intercambiador vial y los puentes de La Bomba El Amparo, 3. El puente de Ceballos, 4. Programas de Equidad de género y Mujer, 5. El Sistema Distrital del Cuidado, 6. Las Políticas públicas de Adulto Mayor, Juventudes y Habitantes de Calle, 7. Mitigación del cambio climático, sostenibilidad ambiental y desarrollo territorial al rededor del agua, y 8. Seguridad Humana y lucha frontal contra la trata de personas. ¡AVANZAMOS!
Hemos logrado el respaldo TOTAL (100%) de dos gigantes de la banca internacional, 
, para la financiación de iniciativas viales, medioambientales y sociales, radicadas en el Plan de Desarrollo, 
#Cartagena
 Ciudad de Derechos. 
https://eluniversal.com.co/politica/2024/07/18/dumek-aseguro-al-bid-en-el-credito-de-15-billones-que-estudia-el-concejo/…
https://
07/18/dumek-aseguro-al-bid-en-el-credito-de-15-billones-que-estudia-el-concejo/
…
El puente San José ternera alcalde
Ya está contratado.
Me encanta saber que mi ciudad va por buen camino, gracias alcalde Dumek Turbay por hacer todo lo posible por qué avancemos ",De ese 1.5 billones se roban el 50%
1814057186357891290,2024-07-18,"Con este crédito de 1.5 billones respaldado por el 
@el_BID
 y el 
@BancoMundial
, podemos financiar: 1. El intercambiador víal de La Carolina, 2. El Intercambiador vial y los puentes de La Bomba El Amparo, 3. El puente de Ceballos, 4. Programas de Equidad de género y Mujer, 5. El Sistema Distrital del Cuidado, 6. Las Políticas públicas de Adulto Mayor, Juventudes y Habitantes de Calle, 7. Mitigación del cambio climático, sostenibilidad ambiental y desarrollo territorial al rededor del agua, y 8. Seguridad Humana y lucha frontal contra la trata de personas. ¡AVANZAMOS!
Hemos logrado el respaldo TOTAL (100%) de dos gigantes de la banca internacional, 
, para la financiación de iniciativas viales, medioambientales y sociales, radicadas en el Plan de Desarrollo, 
#Cartagena
 Ciudad de Derechos. 
https://eluniversal.com.co/politica/2024/07/18/dumek-aseguro-al-bid-en-el-credito-de-15-billones-que-estudia-el-concejo/…
https://
07/18/dumek-aseguro-al-bid-en-el-credito-de-15-billones-que-estudia-el-concejo/
…
El puente San José ternera alcalde
Ya está contratado.
Me encanta saber que mi ciudad va por buen camino, gracias alcalde Dumek Turbay por hacer todo lo posible por qué avancemos ",Vamos a quedar más endeudados que Barranquilla
1814057186357891290,2024-07-18,"Con este crédito de 1.5 billones respaldado por el 
@el_BID
 y el 
@BancoMundial
, podemos financiar: 1. El intercambiador víal de La Carolina, 2. El Intercambiador vial y los puentes de La Bomba El Amparo, 3. El puente de Ceballos, 4. Programas de Equidad de género y Mujer, 5. El Sistema Distrital del Cuidado, 6. Las Políticas públicas de Adulto Mayor, Juventudes y Habitantes de Calle, 7. Mitigación del cambio climático, sostenibilidad ambiental y desarrollo territorial al rededor del agua, y 8. Seguridad Humana y lucha frontal contra la trata de personas. ¡AVANZAMOS!
Hemos logrado el respaldo TOTAL (100%) de dos gigantes de la banca internacional, 
, para la financiación de iniciativas viales, medioambientales y sociales, radicadas en el Plan de Desarrollo, 
#Cartagena
 Ciudad de Derechos. 
https://eluniversal.com.co/politica/2024/07/18/dumek-aseguro-al-bid-en-el-credito-de-15-billones-que-estudia-el-concejo/…
https://
07/18/dumek-aseguro-al-bid-en-el-credito-de-15-billones-que-estudia-el-concejo/
…
El puente San José ternera alcalde
Ya está contratado.
Me encanta saber que mi ciudad va por buen camino, gracias alcalde Dumek Turbay por hacer todo lo posible por qué avancemos ","Que no vayan hacer como los 8 puentes militares cuando gobernantes en bolívar, un billete que se perdió, oda esos gobernantes tiene el mismo modo operandi"
1814057186357891290,2024-07-18,"Con este crédito de 1.5 billones respaldado por el 
@el_BID
 y el 
@BancoMundial
, podemos financiar: 1. El intercambiador víal de La Carolina, 2. El Intercambiador vial y los puentes de La Bomba El Amparo, 3. El puente de Ceballos, 4. Programas de Equidad de género y Mujer, 5. El Sistema Distrital del Cuidado, 6. Las Políticas públicas de Adulto Mayor, Juventudes y Habitantes de Calle, 7. Mitigación del cambio climático, sostenibilidad ambiental y desarrollo territorial al rededor del agua, y 8. Seguridad Humana y lucha frontal contra la trata de personas. ¡AVANZAMOS!
Hemos logrado el respaldo TOTAL (100%) de dos gigantes de la banca internacional, 
, para la financiación de iniciativas viales, medioambientales y sociales, radicadas en el Plan de Desarrollo, 
#Cartagena
 Ciudad de Derechos. 
https://eluniversal.com.co/politica/2024/07/18/dumek-aseguro-al-bid-en-el-credito-de-15-billones-que-estudia-el-concejo/…
https://
07/18/dumek-aseguro-al-bid-en-el-credito-de-15-billones-que-estudia-el-concejo/
…
El puente San José ternera alcalde
Ya está contratado.
Me encanta saber que mi ciudad va por buen camino, gracias alcalde Dumek Turbay por hacer todo lo posible por qué avancemos ","Excelentes noticias Alcalde, Avanzamos"
1814057186357891290,2024-07-18,"Con este crédito de 1.5 billones respaldado por el 
@el_BID
 y el 
@BancoMundial
, podemos financiar: 1. El intercambiador víal de La Carolina, 2. El Intercambiador vial y los puentes de La Bomba El Amparo, 3. El puente de Ceballos, 4. Programas de Equidad de género y Mujer, 5. El Sistema Distrital del Cuidado, 6. Las Políticas públicas de Adulto Mayor, Juventudes y Habitantes de Calle, 7. Mitigación del cambio climático, sostenibilidad ambiental y desarrollo territorial al rededor del agua, y 8. Seguridad Humana y lucha frontal contra la trata de personas. ¡AVANZAMOS!
Hemos logrado el respaldo TOTAL (100%) de dos gigantes de la banca internacional, 
, para la financiación de iniciativas viales, medioambientales y sociales, radicadas en el Plan de Desarrollo, 
#Cartagena
 Ciudad de Derechos. 
https://eluniversal.com.co/politica/2024/07/18/dumek-aseguro-al-bid-en-el-credito-de-15-billones-que-estudia-el-concejo/…
https://
07/18/dumek-aseguro-al-bid-en-el-credito-de-15-billones-que-estudia-el-concejo/
…
El puente San José ternera alcalde
Ya está contratado.
Me encanta saber que mi ciudad va por buen camino, gracias alcalde Dumek Turbay por hacer todo lo posible por qué avancemos ","La excelente gestión da credibilidad, y también tranquilidad y confianza a los entes financieros para que apoyen el plan de gobierno"
1814324157351420362,2024-07-19,"Con este crédito de 1.5 billones respaldado por el 
@el_BID
 y el 
@BancoMundial
, vamos a financiar en 
#Cartagena
 obras, planes, programas y proyectos tales como: ",Disculpe pero usted esta hablando de puentes peatonales o vehiculares ?
1814324157351420362,2024-07-19,"Con este crédito de 1.5 billones respaldado por el 
@el_BID
 y el 
@BancoMundial
, vamos a financiar en 
#Cartagena
 obras, planes, programas y proyectos tales como: ",Vehiculares. Los proyectos ya están diseñados.
1814324157351420362,2024-07-19,"Con este crédito de 1.5 billones respaldado por el 
@el_BID
 y el 
@BancoMundial
, vamos a financiar en 
#Cartagena
 obras, planes, programas y proyectos tales como: ",Estos proyectos son necesarios para que cartagena pueda seguir avanzando.
1814324157351420362,2024-07-19,"Con este crédito de 1.5 billones respaldado por el 
@el_BID
 y el 
@BancoMundial
, vamos a financiar en 
#Cartagena
 obras, planes, programas y proyectos tales como: ","Qué bueno que, esto permita que la ciudad se modernice y mejore la calidad de vida de sus habitantes !!! Excelente labor señor alcalde !"
1814324157351420362,2024-07-19,"Con este crédito de 1.5 billones respaldado por el 
@el_BID
 y el 
@BancoMundial
, vamos a financiar en 
#Cartagena
 obras, planes, programas y proyectos tales como: ","Con estos proyectos la calidad de vida mejorará muchísimo, muchas gracias Dumek Turbay por trabajar para la ciudad"
1814324157351420362,2024-07-19,"Con este crédito de 1.5 billones respaldado por el 
@el_BID
 y el 
@BancoMundial
, vamos a financiar en 
#Cartagena
 obras, planes, programas y proyectos tales como: ",Vuelvo y le insisto.
1814324157351420362,2024-07-19,"Con este crédito de 1.5 billones respaldado por el 
@el_BID
 y el 
@BancoMundial
, vamos a financiar en 
#Cartagena
 obras, planes, programas y proyectos tales como: ",Con que recursos va a financiar el gran malecon de la Av. Santander de Bocagrande a Crespo??? (promesa de campaña).
1814324157351420362,2024-07-19,"Con este crédito de 1.5 billones respaldado por el 
@el_BID
 y el 
@BancoMundial
, vamos a financiar en 
#Cartagena
 obras, planes, programas y proyectos tales como: ","Qué bueno, esto poco a poco va recuperando su brillo. Gracias  Dumek"
1814324157351420362,2024-07-19,"Con este crédito de 1.5 billones respaldado por el 
@el_BID
 y el 
@BancoMundial
, vamos a financiar en 
#Cartagena
 obras, planes, programas y proyectos tales como: ",Buenos días bendiciones alcalde usted siempre sacando la cara por cartagena y trayendo buenas noticias para la cuidad poniendo el tapa boca en su lugar
1814324157351420362,2024-07-19,"Con este crédito de 1.5 billones respaldado por el 
@el_BID
 y el 
@BancoMundial
, vamos a financiar en 
#Cartagena
 obras, planes, programas y proyectos tales como: ",En vista que no resposde mi pregunta ciudadana. Se espera que en la bomba El Amparo se haga un puente vehicular a modo de rotonda y en Ceballo otro del mismo que evite totalmete utilizar la inteligencia vial o reflejos propios del direccional para quien valla de Ma-nal hacia N.B.
1814324157351420362,2024-07-19,"Con este crédito de 1.5 billones respaldado por el 
@el_BID
 y el 
@BancoMundial
, vamos a financiar en 
#Cartagena
 obras, planes, programas y proyectos tales como: ",Hasta ahora Cartagena te queda grande.
1814324157351420362,2024-07-19,"Con este crédito de 1.5 billones respaldado por el 
@el_BID
 y el 
@BancoMundial
, vamos a financiar en 
#Cartagena
 obras, planes, programas y proyectos tales como: ","Los recursos hay que cuidarlos, hasta ahora su administración es puro despilfarro de dinero."
1814324157351420362,2024-07-19,"Con este crédito de 1.5 billones respaldado por el 
@el_BID
 y el 
@BancoMundial
, vamos a financiar en 
#Cartagena
 obras, planes, programas y proyectos tales como: ",Se han invertido cerca de un billón en 6 meses y la ciudad continúa igual o peor.
1814324157351420362,2024-07-19,"Con este crédito de 1.5 billones respaldado por el 
@el_BID
 y el 
@BancoMundial
, vamos a financiar en 
#Cartagena
 obras, planes, programas y proyectos tales como: ",Pésimo administrador.
1814324157351420362,2024-07-19,"Con este crédito de 1.5 billones respaldado por el 
@el_BID
 y el 
@BancoMundial
, vamos a financiar en 
#Cartagena
 obras, planes, programas y proyectos tales como: ",Un puente en los 4 vientos yo creo que sería muy conveniente!!!
1814324157351420362,2024-07-19,"Con este crédito de 1.5 billones respaldado por el 
@el_BID
 y el 
@BancoMundial
, vamos a financiar en 
#Cartagena
 obras, planes, programas y proyectos tales como: ","Ojalá y no se descuide la puesta en marcha del transporte acuático. Sería un Boom en la ciudad!! tengo que insistir en algo, y es que no venga a endeudarnos como está Barranquilla, y que además procure librarse de esos compinches que siempre han saqueado la ciudad. Al menos en esta ocasión dejé a la ciudad blindada."
1814324157351420362,2024-07-19,"Con este crédito de 1.5 billones respaldado por el 
@el_BID
 y el 
@BancoMundial
, vamos a financiar en 
#Cartagena
 obras, planes, programas y proyectos tales como: ","Sin duda tiene un perfil presidenciable, todo esto de su amor por el deporte y el impulso al cemento es un atributo de presidente."
1814324157351420362,2024-07-19,"Con este crédito de 1.5 billones respaldado por el 
@el_BID
 y el 
@BancoMundial
, vamos a financiar en 
#Cartagena
 obras, planes, programas y proyectos tales como: ",Pero ojo no se le olvide que las cosas están cambiando y los votos no solo se consiguen con hambre.
1814324157351420362,2024-07-19,"Con este crédito de 1.5 billones respaldado por el 
@el_BID
 y el 
@BancoMundial
, vamos a financiar en 
#Cartagena
 obras, planes, programas y proyectos tales como: ",Excelente noticia.... felicitaciones.
1814324157351420362,2024-07-19,"Con este crédito de 1.5 billones respaldado por el 
@el_BID
 y el 
@BancoMundial
, vamos a financiar en 
#Cartagena
 obras, planes, programas y proyectos tales como: ","Prestan 1,5 billones para tumbarse más de la mitad, terminar pagando los cartageneros el triple y te aseguro que invertirán en unos cuantos proyectos para poner cortinas de humo darse bombo y así engañan a la gente."
1814324157351420362,2024-07-19,"Con este crédito de 1.5 billones respaldado por el 
@el_BID
 y el 
@BancoMundial
, vamos a financiar en 
#Cartagena
 obras, planes, programas y proyectos tales como: ",Cuánto se irá a robar de ahí
1814324157351420362,2024-07-19,"Con este crédito de 1.5 billones respaldado por el 
@el_BID
 y el 
@BancoMundial
, vamos a financiar en 
#Cartagena
 obras, planes, programas y proyectos tales como: ",Esa platica está peligrando y lo peor prestada. La ciudad quedará ahogada en deuda.
1814324157351420362,2024-07-19,"Con este crédito de 1.5 billones respaldado por el 
@el_BID
 y el 
@BancoMundial
, vamos a financiar en 
#Cartagena
 obras, planes, programas y proyectos tales como: ","Más deudas a pagar por los cartageneros, deudas que pagarán los jóvenes de hoy, durante 50 años"
1814324157351420362,2024-07-19,"Con este crédito de 1.5 billones respaldado por el 
@el_BID
 y el 
@BancoMundial
, vamos a financiar en 
#Cartagena
 obras, planes, programas y proyectos tales como: ",Cartagena No necesitaba endeudarse. Usted se va y los cartageneros quedamos pagando esa deuda.
1814324157351420362,2024-07-19,"Con este crédito de 1.5 billones respaldado por el 
@el_BID
 y el 
@BancoMundial
, vamos a financiar en 
#Cartagena
 obras, planes, programas y proyectos tales como: ",Una gran inversión que pondrá a la ciudad de número 1 en programas y proyectos alcalde
1814324157351420362,2024-07-19,"Con este crédito de 1.5 billones respaldado por el 
@el_BID
 y el 
@BancoMundial
, vamos a financiar en 
#Cartagena
 obras, planes, programas y proyectos tales como: ",Alcalde revise replantee la idea del puente de Ceballos … se puede hacer un intercambiador vial de mas utilidad ….   El impacto de un puente en la zona puede ser un foco de inseguridad … mal manejo de basuras …
1814324157351420362,2024-07-19,"Con este crédito de 1.5 billones respaldado por el 
@el_BID
 y el 
@BancoMundial
, vamos a financiar en 
#Cartagena
 obras, planes, programas y proyectos tales como: ",Para este caso el remedio es peor que la enfermedad
1814332426178424863,2024-07-19,¿Se acuerdan de estas imágenes en la Av Daniel Lemaitre? En carretilla tenía que pasar la gente cuando llovía. ,"Como parte de las obras de rehabilitación de esa importante vía del Centro que actualmente está en ejecución, se instalará un nuevo sistema de drenaje pluvial donde se reemplazarán las actuales cunetas de 30 centímetros por unas de 1,50 metros para evitar inundaciones, y se construirá un sistema de bombeo que mejorará el flujo de agua y que permitirá que evacúe más rápido."
1814332426178424863,2024-07-19,¿Se acuerdan de estas imágenes en la Av Daniel Lemaitre? En carretilla tenía que pasar la gente cuando llovía. ,Detalles de la obra en esta nota: https://
1814332426178424863,2024-07-19,¿Se acuerdan de estas imágenes en la Av Daniel Lemaitre? En carretilla tenía que pasar la gente cuando llovía. ,El Plan Maestro de Rehabilitación Víal en
1814332426178424863,2024-07-19,¿Se acuerdan de estas imágenes en la Av Daniel Lemaitre? En carretilla tenía que pasar la gente cuando llovía. ,Pasar por allí era todo un desafío.
1814332426178424863,2024-07-19,¿Se acuerdan de estas imágenes en la Av Daniel Lemaitre? En carretilla tenía que pasar la gente cuando llovía. ,Buena inversión para poder arreglar todo ese problema que nos afecta a todos .
1814332426178424863,2024-07-19,¿Se acuerdan de estas imágenes en la Av Daniel Lemaitre? En carretilla tenía que pasar la gente cuando llovía. ,"Estoy viendo a una Cartagena transformándose, muchas gracias alcalde seguimos avanzando."
1814332426178424863,2024-07-19,¿Se acuerdan de estas imágenes en la Av Daniel Lemaitre? En carretilla tenía que pasar la gente cuando llovía. ,Demuk Turbay
1814332426178424863,2024-07-19,¿Se acuerdan de estas imágenes en la Av Daniel Lemaitre? En carretilla tenía que pasar la gente cuando llovía. ,Cartagena avanza y brilla nuevamente
1814332426178424863,2024-07-19,¿Se acuerdan de estas imágenes en la Av Daniel Lemaitre? En carretilla tenía que pasar la gente cuando llovía. ,"El problema NO son solo las dimensiones, sino donde van a descargar esas aguas, y ojalá que no sea peor el remedio que la enfermedad. Esperemos a la NIÑA sentada en el puente Romero Aguirre."
1814332426178424863,2024-07-19,¿Se acuerdan de estas imágenes en la Av Daniel Lemaitre? En carretilla tenía que pasar la gente cuando llovía. ,"Amanecerá y veremos, dijo el ciego."
1814332426178424863,2024-07-19,¿Se acuerdan de estas imágenes en la Av Daniel Lemaitre? En carretilla tenía que pasar la gente cuando llovía. ,"Hasta ahora sus obras ""titanicas"" no han funcionado, pero si le han costado un ojo de la cara a la ciudad de Cartagena."
1814332426178424863,2024-07-19,¿Se acuerdan de estas imágenes en la Av Daniel Lemaitre? En carretilla tenía que pasar la gente cuando llovía. ,Al paso que va la ciudad necesitará otro préstamo más en el orden de los billones de pesos.
1814332426178424863,2024-07-19,¿Se acuerdan de estas imágenes en la Av Daniel Lemaitre? En carretilla tenía que pasar la gente cuando llovía. ,Así funciona la corrupción.
1814332426178424863,2024-07-19,¿Se acuerdan de estas imágenes en la Av Daniel Lemaitre? En carretilla tenía que pasar la gente cuando llovía. ,"Si no estoy mal está avenida había sido intervenida para su mejoramiento de la dim aireación pasada, que significa esto ahora ? Que obviamente lo que se hizo anteriormente fue botar la plata a la basura"
1814332426178424863,2024-07-19,¿Se acuerdan de estas imágenes en la Av Daniel Lemaitre? En carretilla tenía que pasar la gente cuando llovía. ,"Excelente Alcalde, soy testigo y doliente de lo difícil que esa salir del edificio en carretilla."
1814332426178424863,2024-07-19,¿Se acuerdan de estas imágenes en la Av Daniel Lemaitre? En carretilla tenía que pasar la gente cuando llovía. ,"Pues es lo que toca hacer, a trabajar y seguir trabajando. La salida del aeropuerto por Drogas La Rebaja huele a excrementos, realmente bochornoso ese festín de aguas negras"
1814332426178424863,2024-07-19,¿Se acuerdan de estas imágenes en la Av Daniel Lemaitre? En carretilla tenía que pasar la gente cuando llovía. ,Esa es la actitud
1814332426178424863,2024-07-19,¿Se acuerdan de estas imágenes en la Av Daniel Lemaitre? En carretilla tenía que pasar la gente cuando llovía. ,Dumek Turbay  trabajar por una ciudad mejor.
1814332426178424863,2024-07-19,¿Se acuerdan de estas imágenes en la Av Daniel Lemaitre? En carretilla tenía que pasar la gente cuando llovía. ,Alcalde Dumek Turbay es una buena solución para evitar el caos. Buen trabajo
1814332426178424863,2024-07-19,¿Se acuerdan de estas imágenes en la Av Daniel Lemaitre? En carretilla tenía que pasar la gente cuando llovía. ,Cómo pública y pública vainas para tapar el paseíto a Miami jajaja será que se acuerda?
1814332426178424863,2024-07-19,¿Se acuerdan de estas imágenes en la Av Daniel Lemaitre? En carretilla tenía que pasar la gente cuando llovía. ,O los casi 11mil millones no le alcanzaron para terminar la super obra en su guerra contra los huecos...(?)
1814332426178424863,2024-07-19,¿Se acuerdan de estas imágenes en la Av Daniel Lemaitre? En carretilla tenía que pasar la gente cuando llovía. ,Sabe el foco de enfermedad que su magnífico lema está causando solo en este sector?
1814332426178424863,2024-07-19,¿Se acuerdan de estas imágenes en la Av Daniel Lemaitre? En carretilla tenía que pasar la gente cuando llovía. ,"O acaso usted es un ""te lo dije"" de"
1814332426178424863,2024-07-19,¿Se acuerdan de estas imágenes en la Av Daniel Lemaitre? En carretilla tenía que pasar la gente cuando llovía. ,Bien.
1814332426178424863,2024-07-19,¿Se acuerdan de estas imágenes en la Av Daniel Lemaitre? En carretilla tenía que pasar la gente cuando llovía. ,"Gracias papi DAU, aunque este tipo saque pecho de tus obras que los consejales afuantaron para que este personaje diga que fue él."
1814332426178424863,2024-07-19,¿Se acuerdan de estas imágenes en la Av Daniel Lemaitre? En carretilla tenía que pasar la gente cuando llovía. ,"Felicitaciones alcalde, quiero pedirle q intervenga toda la calle donde está el parque de las flores, está el dólar city, el tribunal de magistrados, el pasaje colombia, el pasaje de la moneda para q sea un entorno bonito, agradable, iluminado y quitar ese parqueo en esa zona."
1814332426178424863,2024-07-19,¿Se acuerdan de estas imágenes en la Av Daniel Lemaitre? En carretilla tenía que pasar la gente cuando llovía. ,"Las vainas de mi pueblo ... está está quedando muy bello, pero se debe entender lo que esto conlleva, empleo para toda esa zona intervenida, más espacios para el turista y nosotros, más sectores seguros tanto de ladrones como de seguridad vial, con iluminación, etc.."
1814332426178424863,2024-07-19,¿Se acuerdan de estas imágenes en la Av Daniel Lemaitre? En carretilla tenía que pasar la gente cuando llovía. ,Eliminando pobreza
1814332426178424863,2024-07-19,¿Se acuerdan de estas imágenes en la Av Daniel Lemaitre? En carretilla tenía que pasar la gente cuando llovía. ,Para cuándo el puente Benjamin Herrera en Marbella-Torices o el sector del mercado de Santa Rita? Eso es intransitable por un par de días cada vez que llueve y así piensan meter transcaribe en esta zona
1814337751870845364,2024-07-19,"Entre otros grandes encuentros bilaterales pactados en Washington, acordamos trabajar con la 
@OEA_oficial
 para que 
#Cartagena
 sea postulada como sede de la próxima Asamblea de la Organización de Estados Americanos, a realizarse en el 2027, como parte de la apuesta por el retorno de eventos internacionales del más alto nivel a la ciudad. ",Detalles y resultados de nuestra agenda de este jueves aquí
1814337751870845364,2024-07-19,"Entre otros grandes encuentros bilaterales pactados en Washington, acordamos trabajar con la 
@OEA_oficial
 para que 
#Cartagena
 sea postulada como sede de la próxima Asamblea de la Organización de Estados Americanos, a realizarse en el 2027, como parte de la apuesta por el retorno de eventos internacionales del más alto nivel a la ciudad. ",Estaríamos a otro nivel si quedamos como sede de la Asamblea general de la OEA
1814337751870845364,2024-07-19,"Entre otros grandes encuentros bilaterales pactados en Washington, acordamos trabajar con la 
@OEA_oficial
 para que 
#Cartagena
 sea postulada como sede de la próxima Asamblea de la Organización de Estados Americanos, a realizarse en el 2027, como parte de la apuesta por el retorno de eventos internacionales del más alto nivel a la ciudad. ",Dios lo permita
1814337751870845364,2024-07-19,"Entre otros grandes encuentros bilaterales pactados en Washington, acordamos trabajar con la 
@OEA_oficial
 para que 
#Cartagena
 sea postulada como sede de la próxima Asamblea de la Organización de Estados Americanos, a realizarse en el 2027, como parte de la apuesta por el retorno de eventos internacionales del más alto nivel a la ciudad. ",Sería una maravillosa oportunidad para Cartagena
1814337751870845364,2024-07-19,"Entre otros grandes encuentros bilaterales pactados en Washington, acordamos trabajar con la 
@OEA_oficial
 para que 
#Cartagena
 sea postulada como sede de la próxima Asamblea de la Organización de Estados Americanos, a realizarse en el 2027, como parte de la apuesta por el retorno de eventos internacionales del más alto nivel a la ciudad. ",Una buena notica que apuesta a una mejor ciudad
1814337751870845364,2024-07-19,"Entre otros grandes encuentros bilaterales pactados en Washington, acordamos trabajar con la 
@OEA_oficial
 para que 
#Cartagena
 sea postulada como sede de la próxima Asamblea de la Organización de Estados Americanos, a realizarse en el 2027, como parte de la apuesta por el retorno de eventos internacionales del más alto nivel a la ciudad. ",Alcalde que bueno que busque el respaldo de entes internacionales para trabajar por una Cartagena más llena de oportunidades
1814337751870845364,2024-07-19,"Entre otros grandes encuentros bilaterales pactados en Washington, acordamos trabajar con la 
@OEA_oficial
 para que 
#Cartagena
 sea postulada como sede de la próxima Asamblea de la Organización de Estados Americanos, a realizarse en el 2027, como parte de la apuesta por el retorno de eventos internacionales del más alto nivel a la ciudad. ","Cartagena es linda si llegas desde un avión, cuando llegas por tierra te das cuenta el costo en pobreza que trae la gentrificación"
1814337751870845364,2024-07-19,"Entre otros grandes encuentros bilaterales pactados en Washington, acordamos trabajar con la 
@OEA_oficial
 para que 
#Cartagena
 sea postulada como sede de la próxima Asamblea de la Organización de Estados Americanos, a realizarse en el 2027, como parte de la apuesta por el retorno de eventos internacionales del más alto nivel a la ciudad. ",Excelente
1814337751870845364,2024-07-19,"Entre otros grandes encuentros bilaterales pactados en Washington, acordamos trabajar con la 
@OEA_oficial
 para que 
#Cartagena
 sea postulada como sede de la próxima Asamblea de la Organización de Estados Americanos, a realizarse en el 2027, como parte de la apuesta por el retorno de eventos internacionales del más alto nivel a la ciudad. ",Jajajajajajajjajja
1814337751870845364,2024-07-19,"Entre otros grandes encuentros bilaterales pactados en Washington, acordamos trabajar con la 
@OEA_oficial
 para que 
#Cartagena
 sea postulada como sede de la próxima Asamblea de la Organización de Estados Americanos, a realizarse en el 2027, como parte de la apuesta por el retorno de eventos internacionales del más alto nivel a la ciudad. ",Lástima el chiquero en la que se convirtió toda Cartagena. Es una cloaca.
